GOT-10k_Train_000001,120
GOT-10k_Train_000002,70
GOT-10k_Train_000052,100
GOT-10k_Train_000071,100
GOT-10k_Train_000072,100
GOT-10k_Train_000074,100
GOT-10k_Train_000075,100
GOT-10k_Train_000076,100
GOT-10k_Train_000077,100
GOT-10k_Train_000078,100
GOT-10k_Train_000079,100
GOT-10k_Train_000080,80
GOT-10k_Train_000081,110
GOT-10k_Train_000082,80
GOT-10k_Train_000083,80
GOT-10k_Train_000088,150
GOT-10k_Train_000094,100
GOT-10k_Train_000095,100
GOT-10k_Train_000096,100
GOT-10k_Train_000097,100
GOT-10k_Train_000098,100
GOT-10k_Train_000099,100
GOT-10k_Train_000100,100
GOT-10k_Train_000101,100
GOT-10k_Train_000102,100
GOT-10k_Train_000176,100
GOT-10k_Train_000177,100
GOT-10k_Train_000178,99
GOT-10k_Train_000179,100
GOT-10k_Train_000180,100
GOT-10k_Train_000181,100
GOT-10k_Train_000182,100
GOT-10k_Train_000183,110
GOT-10k_Train_000184,100
GOT-10k_Train_000185,100
GOT-10k_Train_000186,100
GOT-10k_Train_000187,100
GOT-10k_Train_000188,100
GOT-10k_Train_000189,100
GOT-10k_Train_000190,100
GOT-10k_Train_000191,100
GOT-10k_Train_000192,99
GOT-10k_Train_000193,100
GOT-10k_Train_000194,100
GOT-10k_Train_000195,100
GOT-10k_Train_000196,100
GOT-10k_Train_000197,100
GOT-10k_Train_000198,100
GOT-10k_Train_000199,100
GOT-10k_Train_000200,100
GOT-10k_Train_000201,100
GOT-10k_Train_000202,100
GOT-10k_Train_000203,100
GOT-10k_Train_000204,100
GOT-10k_Train_000205,80
GOT-10k_Train_000206,100
GOT-10k_Train_000207,80
GOT-10k_Train_000208,90
GOT-10k_Train_000209,89
GOT-10k_Train_000210,90
GOT-10k_Train_000211,80
GOT-10k_Train_000212,90
GOT-10k_Train_000266,100
GOT-10k_Train_000267,100
GOT-10k_Train_000268,100
GOT-10k_Train_000269,100
GOT-10k_Train_000270,100
GOT-10k_Train_000271,90
GOT-10k_Train_000272,80
GOT-10k_Train_000273,100
GOT-10k_Train_000274,80
GOT-10k_Train_000275,100
GOT-10k_Train_000276,104
GOT-10k_Train_000277,64
GOT-10k_Train_000278,92
GOT-10k_Train_000279,100
GOT-10k_Train_000280,99
GOT-10k_Train_000281,100
GOT-10k_Train_000282,100
GOT-10k_Train_000283,110
GOT-10k_Train_000285,100
GOT-10k_Train_000286,97
GOT-10k_Train_000287,120
GOT-10k_Train_000288,90
GOT-10k_Train_000289,90
GOT-10k_Train_000290,100
GOT-10k_Train_000291,100
GOT-10k_Train_000292,110
GOT-10k_Train_000293,100
GOT-10k_Train_000294,100
GOT-10k_Train_000295,100
GOT-10k_Train_000296,110
GOT-10k_Train_000297,110
GOT-10k_Train_000298,100
GOT-10k_Train_000299,100
GOT-10k_Train_000300,110
GOT-10k_Train_000301,120
GOT-10k_Train_000302,100
GOT-10k_Train_000303,100
GOT-10k_Train_000304,100
GOT-10k_Train_000305,100
GOT-10k_Train_000306,100
GOT-10k_Train_000307,100
GOT-10k_Train_000308,100
GOT-10k_Train_000309,100
GOT-10k_Train_000310,100
GOT-10k_Train_000311,99
GOT-10k_Train_000312,100
GOT-10k_Train_000313,100
GOT-10k_Train_000314,100
GOT-10k_Train_000315,100
GOT-10k_Train_000316,100
GOT-10k_Train_000317,100
GOT-10k_Train_000318,100
GOT-10k_Train_000319,110
GOT-10k_Train_000320,100
GOT-10k_Train_000321,90
GOT-10k_Train_000322,100
GOT-10k_Train_000323,100
GOT-10k_Train_000324,100
GOT-10k_Train_000325,100
GOT-10k_Train_000326,100
GOT-10k_Train_000327,100
GOT-10k_Train_000328,100
GOT-10k_Train_000329,100
GOT-10k_Train_000330,99
GOT-10k_Train_000331,100
GOT-10k_Train_000332,90
GOT-10k_Train_000333,100
GOT-10k_Train_000334,100
GOT-10k_Train_000335,100
GOT-10k_Train_000336,99
GOT-10k_Train_000337,100
GOT-10k_Train_000338,100
GOT-10k_Train_000339,100
GOT-10k_Train_000340,100
GOT-10k_Train_000341,100
GOT-10k_Train_000342,100
GOT-10k_Train_000343,98
GOT-10k_Train_000344,90
GOT-10k_Train_000345,120
GOT-10k_Train_000346,107
GOT-10k_Train_000347,91
GOT-10k_Train_000348,92
GOT-10k_Train_000349,90
GOT-10k_Train_000350,100
GOT-10k_Train_000351,99
GOT-10k_Train_000352,89
GOT-10k_Train_000353,100
GOT-10k_Train_000354,100
GOT-10k_Train_000355,100
GOT-10k_Train_000356,100
GOT-10k_Train_000357,100
GOT-10k_Train_000358,100
GOT-10k_Train_000359,110
GOT-10k_Train_000360,110
GOT-10k_Train_000361,100
GOT-10k_Train_000362,90
GOT-10k_Train_000375,100
GOT-10k_Train_000379,90
GOT-10k_Train_000380,100
GOT-10k_Train_000381,100
GOT-10k_Train_000382,100
GOT-10k_Train_000383,90
GOT-10k_Train_000384,100
GOT-10k_Train_000386,100
GOT-10k_Train_000387,100
GOT-10k_Train_000388,100
GOT-10k_Train_000389,90
GOT-10k_Train_000390,90
GOT-10k_Train_000391,100
GOT-10k_Train_000392,90
GOT-10k_Train_000393,90
GOT-10k_Train_000394,100
GOT-10k_Train_000395,90
GOT-10k_Train_000396,100
GOT-10k_Train_000397,90
GOT-10k_Train_000398,100
GOT-10k_Train_000399,100
GOT-10k_Train_000400,90
GOT-10k_Train_000401,100
GOT-10k_Train_000402,90
GOT-10k_Train_000403,100
GOT-10k_Train_000404,80
GOT-10k_Train_000405,100
GOT-10k_Train_000406,100
GOT-10k_Train_000407,100
GOT-10k_Train_000412,230
GOT-10k_Train_000413,100
GOT-10k_Train_000415,100
GOT-10k_Train_000416,90
GOT-10k_Train_000418,240
GOT-10k_Train_000419,100
GOT-10k_Train_000421,100
GOT-10k_Train_000422,150
GOT-10k_Train_000423,150
GOT-10k_Train_000424,100
GOT-10k_Train_000425,100
GOT-10k_Train_000426,100
GOT-10k_Train_000427,90
GOT-10k_Train_000428,100
GOT-10k_Train_000429,130
GOT-10k_Train_000430,100
GOT-10k_Train_000433,80
GOT-10k_Train_000434,170
GOT-10k_Train_000435,100
GOT-10k_Train_000436,100
GOT-10k_Train_000437,89
GOT-10k_Train_000438,100
GOT-10k_Train_000439,140
GOT-10k_Train_000440,100
GOT-10k_Train_000441,100
GOT-10k_Train_000442,100
GOT-10k_Train_000444,100
GOT-10k_Train_000445,93
GOT-10k_Train_000446,80
GOT-10k_Train_000449,150
GOT-10k_Train_000450,80
GOT-10k_Train_000453,90
GOT-10k_Train_000455,120
GOT-10k_Train_000456,100
GOT-10k_Train_000457,100
GOT-10k_Train_000458,360
GOT-10k_Train_000459,80
GOT-10k_Train_000460,100
GOT-10k_Train_000461,100
GOT-10k_Train_000462,100
GOT-10k_Train_000463,90
GOT-10k_Train_000464,150
GOT-10k_Train_000465,100
GOT-10k_Train_000466,100
GOT-10k_Train_000467,80
GOT-10k_Train_000468,180
GOT-10k_Train_000469,200
GOT-10k_Train_000470,100
GOT-10k_Train_000471,100
GOT-10k_Train_000472,100
GOT-10k_Train_000473,100
GOT-10k_Train_000474,100
GOT-10k_Train_000475,100
GOT-10k_Train_000476,100
GOT-10k_Train_000477,100
GOT-10k_Train_000478,140
GOT-10k_Train_000479,100
GOT-10k_Train_000481,100
GOT-10k_Train_000482,80
GOT-10k_Train_000484,280
GOT-10k_Train_000485,100
GOT-10k_Train_000487,100
GOT-10k_Train_000488,100
GOT-10k_Train_000489,100
GOT-10k_Train_000491,100
GOT-10k_Train_000493,150
GOT-10k_Train_000497,100
GOT-10k_Train_000498,100
GOT-10k_Train_000499,100
GOT-10k_Train_000500,90
GOT-10k_Train_000501,90
GOT-10k_Train_000502,80
GOT-10k_Train_000503,100
GOT-10k_Train_000504,90
GOT-10k_Train_000505,100
GOT-10k_Train_000507,90
GOT-10k_Train_000508,80
GOT-10k_Train_000509,78
GOT-10k_Train_000510,90
GOT-10k_Train_000511,100
GOT-10k_Train_000512,90
GOT-10k_Train_000513,100
GOT-10k_Train_000514,93
GOT-10k_Train_000515,100
GOT-10k_Train_000516,100
GOT-10k_Train_000517,100
GOT-10k_Train_000519,90
GOT-10k_Train_000520,80
GOT-10k_Train_000521,90
GOT-10k_Train_000522,86
GOT-10k_Train_000523,80
GOT-10k_Train_000524,100
GOT-10k_Train_000525,100
GOT-10k_Train_000526,80
GOT-10k_Train_000527,100
GOT-10k_Train_000528,90
GOT-10k_Train_000534,80
GOT-10k_Train_000535,70
GOT-10k_Train_000536,80
GOT-10k_Train_000555,100
GOT-10k_Train_000564,100
GOT-10k_Train_000565,100
GOT-10k_Train_000570,96
GOT-10k_Train_000578,100
GOT-10k_Train_000579,100
GOT-10k_Train_000611,90
GOT-10k_Train_000612,100
GOT-10k_Train_000688,130
GOT-10k_Train_000689,110
GOT-10k_Train_000692,100
GOT-10k_Train_000694,110
GOT-10k_Train_000697,100
GOT-10k_Train_000698,100
GOT-10k_Train_000699,139
GOT-10k_Train_000700,100
GOT-10k_Train_000701,100
GOT-10k_Train_000702,100
GOT-10k_Train_000703,100
GOT-10k_Train_000705,100
GOT-10k_Train_000706,100
GOT-10k_Train_000707,100
GOT-10k_Train_000708,100
GOT-10k_Train_000709,100
GOT-10k_Train_000710,100
GOT-10k_Train_000711,100
GOT-10k_Train_000712,100
GOT-10k_Train_000713,100
GOT-10k_Train_000714,90
GOT-10k_Train_000715,100
GOT-10k_Train_000716,100
GOT-10k_Train_000717,100
GOT-10k_Train_000718,100
GOT-10k_Train_000719,100
GOT-10k_Train_000720,100
GOT-10k_Train_000721,80
GOT-10k_Train_000722,100
GOT-10k_Train_000723,100
GOT-10k_Train_000724,100
GOT-10k_Train_000725,100
GOT-10k_Train_000726,99
GOT-10k_Train_000727,110
GOT-10k_Train_000728,100
GOT-10k_Train_000729,120
GOT-10k_Train_000730,110
GOT-10k_Train_000731,110
GOT-10k_Train_000732,110
GOT-10k_Train_000733,110
GOT-10k_Train_000736,100
GOT-10k_Train_000740,100
GOT-10k_Train_000741,100
GOT-10k_Train_000742,100
GOT-10k_Train_000743,100
GOT-10k_Train_000751,100
GOT-10k_Train_000753,100
GOT-10k_Train_000754,100
GOT-10k_Train_000755,100
GOT-10k_Train_000756,100
GOT-10k_Train_000757,100
GOT-10k_Train_000758,100
GOT-10k_Train_000759,100
GOT-10k_Train_000760,100
GOT-10k_Train_000761,100
GOT-10k_Train_000762,90
GOT-10k_Train_000763,100
GOT-10k_Train_000764,100
GOT-10k_Train_000766,90
GOT-10k_Train_000767,100
GOT-10k_Train_000768,100
GOT-10k_Train_000769,100
GOT-10k_Train_000770,100
GOT-10k_Train_000771,100
GOT-10k_Train_000772,100
GOT-10k_Train_000777,100
GOT-10k_Train_000778,100
GOT-10k_Train_000779,100
GOT-10k_Train_000780,100
GOT-10k_Train_000781,100
GOT-10k_Train_000786,100
GOT-10k_Train_000787,100
GOT-10k_Train_000788,100
GOT-10k_Train_000789,100
GOT-10k_Train_000796,96
GOT-10k_Train_000803,100
GOT-10k_Train_000806,100
GOT-10k_Train_000807,90
GOT-10k_Train_000812,100
GOT-10k_Train_000813,100
GOT-10k_Train_000814,100
GOT-10k_Train_000815,100
GOT-10k_Train_000816,100
GOT-10k_Train_000820,100
GOT-10k_Train_000821,100
GOT-10k_Train_000823,100
GOT-10k_Train_000831,110
GOT-10k_Train_000833,120
GOT-10k_Train_000834,110
GOT-10k_Train_000837,100
GOT-10k_Train_000839,100
GOT-10k_Train_000840,100
GOT-10k_Train_000841,100
GOT-10k_Train_000846,100
GOT-10k_Train_000848,90
GOT-10k_Train_000851,120
GOT-10k_Train_000852,130
GOT-10k_Train_000860,100
GOT-10k_Train_000866,100
GOT-10k_Train_000869,100
GOT-10k_Train_000870,100
GOT-10k_Train_000871,100
GOT-10k_Train_000872,90
GOT-10k_Train_000881,110
GOT-10k_Train_000890,130
GOT-10k_Train_000892,100
GOT-10k_Train_000893,100
GOT-10k_Train_000894,100
GOT-10k_Train_000896,100
GOT-10k_Train_000899,80
GOT-10k_Train_000900,130
GOT-10k_Train_000901,110
GOT-10k_Train_000904,100
GOT-10k_Train_000905,86
GOT-10k_Train_000907,95
GOT-10k_Train_000908,100
GOT-10k_Train_000909,90
GOT-10k_Train_000910,100
GOT-10k_Train_000914,100
GOT-10k_Train_000915,100
GOT-10k_Train_000916,110
GOT-10k_Train_000917,110
GOT-10k_Train_000918,110
GOT-10k_Train_000919,120
GOT-10k_Train_000920,110
GOT-10k_Train_000926,130
GOT-10k_Train_001042,101
GOT-10k_Train_001105,100
GOT-10k_Train_001106,180
GOT-10k_Train_001107,70
GOT-10k_Train_001108,70
GOT-10k_Train_001109,70
GOT-10k_Train_001111,90
GOT-10k_Train_001112,140
GOT-10k_Train_001113,120
GOT-10k_Train_001114,80
GOT-10k_Train_001115,69
GOT-10k_Train_001116,70
GOT-10k_Train_001117,120
GOT-10k_Train_001118,70
GOT-10k_Train_001120,80
GOT-10k_Train_001121,130
GOT-10k_Train_001122,300
GOT-10k_Train_001123,150
GOT-10k_Train_001124,180
GOT-10k_Train_001125,200
GOT-10k_Train_001126,80
GOT-10k_Train_001127,120
