GOT-10k_Train_003644,509
GOT-10k_Train_006789,280
GOT-10k_Train_005975,670
GOT-10k_Train_002531,149
GOT-10k_Train_008728,90
GOT-10k_Train_006413,109
GOT-10k_Train_000125,89
GOT-10k_Train_007229,80
GOT-10k_Train_000222,89
GOT-10k_Train_005216,67
GOT-10k_Train_000256,69
GOT-10k_Train_002933,99
GOT-10k_Train_008680,100
GOT-10k_Train_002479,89
GOT-10k_Val_000022,99
GOT-10k_Train_001334,99
GOT-10k_Train_007112,100
GOT-10k_Train_003169,79
GOT-10k_Train_008350,80
GOT-10k_Train_008704,199
GOT-10k_Train_000178,98
GOT-10k_Train_001673,200
GOT-10k_Train_009267,130
GOT-10k_Train_008805,90
GOT-10k_Train_002903,100
GOT-10k_Train_006071,300
GOT-10k_Train_007170,240
GOT-10k_Train_004537,170
GOT-10k_Train_000307,99
GOT-10k_Train_008916,120
GOT-10k_Train_005198,180
GOT-10k_Train_006900,124
GOT-10k_Train_004215,90
GOT-10k_Train_000044,89
GOT-10k_Train_005563,350
GOT-10k_Train_007932,100
GOT-10k_Train_002733,90
GOT-10k_Train_005826,230
GOT-10k_Train_002219,120
GOT-10k_Train_003125,99
GOT-10k_Train_001350,79
GOT-10k_Train_007899,80
GOT-10k_Train_008662,80
GOT-10k_Train_002022,109
GOT-10k_Train_009034,200
GOT-10k_Train_006848,90
GOT-10k_Train_006966,110
GOT-10k_Train_000670,89
GOT-10k_Train_006505,190
GOT-10k_Train_001321,99
GOT-10k_Train_002043,159
GOT-10k_Train_008326,80
GOT-10k_Train_003518,80
GOT-10k_Train_000230,79
GOT-10k_Train_000477,99
GOT-10k_Val_000016,99
GOT-10k_Train_001243,79
GOT-10k_Train_004892,100
GOT-10k_Train_000673,89
GOT-10k_Train_002848,100
GOT-10k_Train_005734,200
GOT-10k_Train_006836,100
GOT-10k_Train_005487,270
GOT-10k_Train_000179,99
GOT-10k_Train_008160,89
GOT-10k_Train_001904,62
GOT-10k_Train_004320,100
GOT-10k_Train_003715,569
GOT-10k_Train_007630,119
GOT-10k_Train_002898,100
GOT-10k_Train_003755,90
GOT-10k_Train_000372,79
GOT-10k_Train_005672,99
GOT-10k_Train_004569,79
GOT-10k_Train_001639,80
GOT-10k_Train_008831,90
GOT-10k_Train_003076,99
GOT-10k_Train_001467,199
GOT-10k_Train_007574,200
GOT-10k_Train_008201,79
GOT-10k_Train_003283,100
GOT-10k_Train_007587,170
GOT-10k_Train_007830,100
GOT-10k_Train_008371,100
GOT-10k_Train_004217,170
GOT-10k_Train_006437,100
GOT-10k_Train_006281,610
GOT-10k_Train_003654,129
GOT-10k_Train_003544,80
GOT-10k_Train_002003,149
GOT-10k_Train_001737,80
GOT-10k_Train_008529,80
GOT-10k_Train_001844,79
GOT-10k_Train_004302,290
GOT-10k_Train_003270,100
GOT-10k_Train_008614,55
GOT-10k_Train_006571,300
GOT-10k_Train_009087,110
GOT-10k_Train_002438,100
GOT-10k_Train_007891,90
GOT-10k_Train_004250,300
GOT-10k_Train_009044,200
GOT-10k_Train_005520,88
GOT-10k_Train_006287,640
GOT-10k_Train_003229,99
GOT-10k_Train_001384,89
GOT-10k_Train_009197,79
GOT-10k_Train_002909,109
GOT-10k_Train_005860,257
GOT-10k_Train_000063,99
GOT-10k_Train_007607,128
GOT-10k_Train_008344,89
GOT-10k_Train_001429,117
GOT-10k_Train_001425,105
GOT-10k_Train_006591,110
GOT-10k_Train_003474,70
GOT-10k_Train_005091,109
GOT-10k_Train_004464,190
GOT-10k_Train_006517,200
GOT-10k_Train_008569,100
GOT-10k_Train_001125,199
GOT-10k_Train_003898,109
GOT-10k_Train_007964,160
GOT-10k_Train_003145,99
GOT-10k_Train_008624,80
GOT-10k_Train_002670,99
GOT-10k_Train_006521,120
GOT-10k_Train_003324,109
GOT-10k_Train_004496,130
GOT-10k_Train_003997,427
GOT-10k_Train_002816,100
GOT-10k_Train_003349,99
GOT-10k_Train_004353,139
GOT-10k_Train_002914,100
GOT-10k_Train_003964,459
GOT-10k_Train_005258,70
GOT-10k_Train_003427,100
GOT-10k_Train_005349,120
GOT-10k_Train_005539,89
GOT-10k_Train_007096,100
GOT-10k_Train_007806,104
GOT-10k_Train_004680,170
GOT-10k_Train_005182,146
GOT-10k_Train_006237,360
GOT-10k_Train_004194,70
GOT-10k_Train_006061,100
GOT-10k_Train_008085,120
GOT-10k_Train_006109,100
GOT-10k_Train_002001,139
GOT-10k_Train_005530,70
GOT-10k_Train_007080,140
GOT-10k_Train_003391,90
GOT-10k_Train_005421,70
GOT-10k_Train_007108,79
GOT-10k_Train_009022,300
GOT-10k_Train_003588,329
GOT-10k_Train_007333,100
GOT-10k_Train_003138,69
GOT-10k_Train_002522,199
GOT-10k_Train_001019,69
GOT-10k_Train_008037,90
GOT-10k_Train_004275,459
GOT-10k_Train_007613,100
GOT-10k_Train_006555,170
GOT-10k_Train_005701,200
GOT-10k_Train_003144,89
GOT-10k_Train_000022,79
GOT-10k_Train_002749,99
GOT-10k_Train_008481,80
GOT-10k_Train_003310,150
GOT-10k_Train_005343,80
GOT-10k_Train_006053,500
GOT-10k_Train_001185,269
GOT-10k_Train_004610,99
GOT-10k_Train_004577,70
GOT-10k_Train_005977,680
GOT-10k_Train_007511,450
GOT-10k_Train_007636,109
GOT-10k_Train_003047,99
GOT-10k_Train_001884,70
GOT-10k_Train_001059,69
GOT-10k_Train_004006,298
GOT-10k_Train_008090,100
GOT-10k_Train_003634,139
GOT-10k_Train_004134,259
GOT-10k_Train_000449,149
GOT-10k_Train_005494,260
GOT-10k_Train_008804,99
GOT-10k_Train_007494,230
GOT-10k_Train_001817,99
GOT-10k_Train_001895,119
GOT-10k_Train_002052,269
GOT-10k_Train_000632,109
GOT-10k_Train_001557,90
GOT-10k_Train_004690,80
GOT-10k_Train_003727,139
GOT-10k_Train_005817,270
GOT-10k_Train_005937,100
GOT-10k_Train_001833,100
GOT-10k_Train_008908,310
GOT-10k_Train_003215,115
GOT-10k_Train_003706,229
GOT-10k_Train_000598,99
GOT-10k_Train_002781,149
GOT-10k_Train_003259,79
GOT-10k_Train_008696,110
GOT-10k_Train_007510,250
GOT-10k_Train_007780,180
GOT-10k_Train_001791,120
GOT-10k_Train_006801,120
GOT-10k_Train_007357,100
GOT-10k_Train_007628,110
GOT-10k_Train_008338,90
GOT-10k_Train_004901,89
GOT-10k_Train_008709,99
GOT-10k_Train_005990,650
GOT-10k_Train_004240,300
GOT-10k_Train_004890,110
GOT-10k_Train_005086,70
GOT-10k_Train_001839,100
GOT-10k_Train_000669,79
GOT-10k_Train_004856,70
GOT-10k_Train_001378,98
GOT-10k_Train_008572,80
GOT-10k_Train_005228,70
GOT-10k_Train_002718,99
GOT-10k_Train_007912,107
GOT-10k_Train_000124,99
GOT-10k_Train_008406,79
GOT-10k_Train_007921,99
GOT-10k_Train_003105,99
GOT-10k_Train_000190,99
GOT-10k_Train_004343,110
GOT-10k_Train_002922,80
GOT-10k_Train_003378,100
GOT-10k_Train_005238,89
GOT-10k_Train_002233,69
GOT-10k_Train_000156,99
GOT-10k_Train_007727,140
GOT-10k_Train_001576,80
GOT-10k_Train_009253,100
GOT-10k_Train_005998,640
GOT-10k_Train_007557,90
GOT-10k_Train_005832,99
GOT-10k_Train_007390,120
GOT-10k_Train_003475,90
GOT-10k_Train_004509,119
GOT-10k_Train_005315,240
GOT-10k_Train_003134,99
GOT-10k_Train_004053,199
GOT-10k_Train_001995,99
GOT-10k_Train_001520,99
GOT-10k_Train_007436,170
GOT-10k_Train_005336,481
GOT-10k_Train_003042,79
GOT-10k_Train_004881,130
GOT-10k_Train_002481,79
GOT-10k_Train_003193,79
GOT-10k_Train_001583,80
GOT-10k_Train_007729,100
GOT-10k_Train_005204,77
GOT-10k_Train_007509,389
GOT-10k_Train_005194,120
GOT-10k_Train_006153,150
GOT-10k_Train_005501,119
GOT-10k_Train_008035,120
GOT-10k_Train_000103,69
GOT-10k_Train_007732,240
GOT-10k_Train_007397,300
GOT-10k_Train_008157,90
GOT-10k_Train_005834,340
GOT-10k_Train_005786,80
GOT-10k_Train_007488,260
GOT-10k_Train_005795,260
GOT-10k_Train_004247,270
GOT-10k_Train_002133,199
GOT-10k_Train_007608,200
GOT-10k_Train_005148,260
GOT-10k_Train_007514,300
GOT-10k_Train_004825,80
GOT-10k_Train_003960,209
GOT-10k_Train_007453,149
GOT-10k_Train_007501,160
GOT-10k_Train_006782,80
GOT-10k_Train_004954,310
GOT-10k_Train_002913,100
GOT-10k_Train_005041,120
GOT-10k_Train_008145,90
GOT-10k_Train_004381,270
GOT-10k_Train_007435,130
GOT-10k_Train_002448,119
GOT-10k_Train_009215,120
GOT-10k_Train_000717,99
GOT-10k_Train_006823,100
GOT-10k_Train_008011,129
GOT-10k_Train_004410,520
GOT-10k_Train_000846,99
GOT-10k_Train_004721,135
GOT-10k_Train_003316,90
GOT-10k_Train_002509,149
GOT-10k_Train_009136,110
GOT-10k_Train_001927,80
GOT-10k_Val_000009,99
GOT-10k_Train_007752,80
GOT-10k_Train_007381,100
GOT-10k_Train_005014,180
GOT-10k_Train_005904,561
GOT-10k_Train_004695,99
GOT-10k_Train_000463,89
GOT-10k_Train_000891,129
GOT-10k_Train_001618,80
GOT-10k_Train_004182,99
GOT-10k_Train_000992,79
GOT-10k_Train_004826,200
GOT-10k_Train_001274,79
GOT-10k_Train_004527,80
GOT-10k_Train_007387,92
